[2023-06-01 19:15:48] [PKT : BV        ] 00 01 02 00 00 4b 00 bd 6a 41 32 6e 35 e6 50 76 c9
[2023-06-01 19:15:48] [new_id: BV        ] 1
[2023-06-01 19:15:48] [INFO: App       ] RX: bd 6a 41 32 6e 35 e6 50
[2023-06-01 19:15:49] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:49] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:49] [INFO: OSF-LOG   ] {2|ep-229 } RTTTTT|
[2023-06-01 19:15:49] [PKT : BV        ] 00 01 02 00 00 4b 00 bd 6a 41 32 6e 35 e6 50 76 c9
[2023-06-01 19:15:50] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:50] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:50] [INFO: OSF-LOG   ] {2|ep-230 } RTTTTT|
[2023-06-01 19:15:50] [PKT : BV        ] 00 01 02 00 00 4b 00 bd 6a 41 32 6e 35 e6 50 76 c9
[2023-06-01 19:15:51] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:51] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:51] [INFO: OSF-LOG   ] {2|ep-231 } RTTTTT|
[2023-06-01 19:15:51] [nid : BV        ] 76 0
[2023-06-01 19:15:51] [PKT : BV        ] 00 01 02 00 00 4c 00 ea e7 b5 c3 a0 73 bf 75 0a e4
[2023-06-01 19:15:51] [new_id: BV        ] 1
[2023-06-01 19:15:51] [INFO: App       ] RX: ea e7 b5 c3 a0 73 bf 75
[2023-06-01 19:15:52] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:52] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:52] [INFO: OSF-LOG   ] {2|ep-232 } RTTTTT|
[2023-06-01 19:15:52] [PKT : BV        ] 00 01 02 00 00 4c 00 ea e7 b5 c3 a0 73 bf 75 0a e4
[2023-06-01 19:15:53] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:53] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:53] [INFO: OSF-LOG   ] {2|ep-233 } RTTTTT|
[2023-06-01 19:15:53] [PKT : BV        ] 00 01 02 00 00 4c 00 ea e7 b5 c3 a0 73 bf 75 0a e4
[2023-06-01 19:15:54] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:54] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:54] [INFO: OSF-LOG   ] {2|ep-234 } RTTTTT|
[2023-06-01 19:15:54] [nid : BV        ] 77 0
[2023-06-01 19:15:54] [PKT : BV        ] 00 01 02 00 00 4d 00 51 6c 26 d2 c4 11 91 ec 75 f9
[2023-06-01 19:15:54] [new_id: BV        ] 1
[2023-06-01 19:15:54] [INFO: App       ] RX: 51 6c 26 d2 c4 11 91 ec
[2023-06-01 19:15:55] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:55] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:55] [INFO: OSF-LOG   ] {2|ep-235 } RTTTTT|
[2023-06-01 19:15:55] [PKT : BV        ] 00 01 02 00 00 4d 00 51 6c 26 d2 c4 11 91 ec 75 f9
[2023-06-01 19:15:56] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:56] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:56] [INFO: OSF-LOG   ] {2|ep-236 } RTTTTT|
[2023-06-01 19:15:56] [PKT : BV        ] 00 01 02 00 00 4d 00 51 6c 26 d2 c4 11 91 ec 75 f9
[2023-06-01 19:15:57] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:57] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:57] [INFO: OSF-LOG   ] {2|ep-237 } RTTTTT|
[2023-06-01 19:15:57] [nid : BV        ] 78 0
[2023-06-01 19:15:57] [PKT : BV        ] 00 01 02 00 00 4e 00 97 0c a8 c5 28 62 6a bc 79 98
[2023-06-01 19:15:57] [new_id: BV        ] 1
[2023-06-01 19:15:57] [INFO: App       ] RX: 97 0c a8 c5 28 62 6a bc
[2023-06-01 19:15:58] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:58] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:58] [INFO: OSF-LOG   ] {2|ep-238 } RTTTTT|
[2023-06-01 19:15:58] [PKT : BV        ] 00 01 02 00 00 4e 00 97 0c a8 c5 28 62 6a bc 79 98
[2023-06-01 19:15:59] [INFO: OSF       ] ROUND END
[2023-06-01 19:15:59] [INFO: OSF       ] ROUND START
[2023-06-01 19:15:59] [INFO: OSF-LOG   ] {2|ep-239 } RTTTTT|
[2023-06-01 19:15:59] [PKT : BV        ] 00 01 02 00 00 4e 00 97 0c a8 c5 28 62 6a bc 79 98
[2023-06-01 19:16:00] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:00] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:00] [INFO: OSF-LOG   ] {2|ep-240 } RTTTTT|
[2023-06-01 19:16:00] [nid : BV        ] 79 0
[2023-06-01 19:16:00] [PKT : BV        ] 00 01 02 00 00 4f 00 41 ca de a4 fd 75 77 f3 63 f3
[2023-06-01 19:16:00] [new_id: BV        ] 1
[2023-06-01 19:16:00] [INFO: App       ] RX: 41 ca de a4 fd 75 77 f3
[2023-06-01 19:16:01] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:01] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:01] [INFO: OSF-LOG   ] {2|ep-241 } RTTTTT|
[2023-06-01 19:16:01] [PKT : BV        ] 00 01 02 00 00 4f 00 41 ca de a4 fd 75 77 f3 63 f3
[2023-06-01 19:16:02] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:02] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:02] [INFO: OSF-LOG   ] {2|ep-242 } RTTTTT|
[2023-06-01 19:16:02] [PKT : BV        ] 00 01 02 00 00 4f 00 41 ca de a4 fd 75 77 f3 63 f3
[2023-06-01 19:16:03] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:03] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:03] [INFO: OSF-LOG   ] {2|ep-243 } RTTTTT|
[2023-06-01 19:16:03] [nid : BV        ] 80 0
[2023-06-01 19:16:03] [PKT : BV        ] 00 01 02 00 00 50 00 f5 e8 26 0f c7 92 00 a3 dc 7b
[2023-06-01 19:16:03] [new_id: BV        ] 1
[2023-06-01 19:16:03] [INFO: App       ] RX: f5 e8 26 0f c7 92 00 a3
[2023-06-01 19:16:04] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:04] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:04] [INFO: OSF-LOG   ] {2|ep-244 } RTTTTT|
[2023-06-01 19:16:04] [PKT : BV        ] 00 01 02 00 00 50 00 f5 e8 26 0f c7 92 00 a3 dc 7b
[2023-06-01 19:16:05] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:05] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:05] [INFO: OSF-LOG   ] {2|ep-245 } RTTTTT|
[2023-06-01 19:16:05] [PKT : BV        ] 00 01 02 00 00 50 00 f5 e8 26 0f c7 92 00 a3 dc 7b
[2023-06-01 19:16:06] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:06] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:06] [INFO: OSF-LOG   ] {2|ep-246 } RTTTTT|
[2023-06-01 19:16:06] [nid : BV        ] 81 0
[2023-06-01 19:16:06] [PKT : BV        ] 00 01 02 00 00 51 00 7d 1d e6 a2 64 b1 97 38 41 09
[2023-06-01 19:16:06] [new_id: BV        ] 1
[2023-06-01 19:16:06] [INFO: App       ] RX: 7d 1d e6 a2 64 b1 97 38
[2023-06-01 19:16:07] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:07] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:07] [INFO: OSF-LOG   ] {2|ep-247 } RTTTTT|
[2023-06-01 19:16:07] [PKT : BV        ] 00 01 02 00 00 51 00 7d 1d e6 a2 64 b1 97 38 41 09
[2023-06-01 19:16:08] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:08] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:08] [INFO: OSF-LOG   ] {2|ep-248 } RTTTTT|
[2023-06-01 19:16:08] [PKT : BV        ] 00 01 02 00 00 51 00 7d 1d e6 a2 64 b1 97 38 41 09
[2023-06-01 19:16:09] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:09] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:09] [INFO: OSF-LOG   ] {2|ep-249 } RTTTTT|
[2023-06-01 19:16:09] [nid : BV        ] 82 0
[2023-06-01 19:16:09] [PKT : BV        ] 00 01 02 00 00 52 00 64 c0 1b d8 d1 dd 74 4c ec 2b
[2023-06-01 19:16:09] [new_id: BV        ] 1
[2023-06-01 19:16:09] [INFO: App       ] RX: 64 c0 1b d8 d1 dd 74 4c
[2023-06-01 19:16:10] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:10] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:10] [INFO: OSF-LOG   ] {2|ep-250 } RTTTTT|
[2023-06-01 19:16:10] [PKT : BV        ] 00 01 02 00 00 52 00 64 c0 1b d8 d1 dd 74 4c ec 2b
[2023-06-01 19:16:11] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:11] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:11] [INFO: OSF-LOG   ] {2|ep-251 } RTTTTT|
[2023-06-01 19:16:11] [PKT : BV        ] 00 01 02 00 00 52 00 64 c0 1b d8 d1 dd 74 4c ec 2b
[2023-06-01 19:16:12] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:12] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:12] [INFO: OSF-LOG   ] {2|ep-252 } RTTTTT|
[2023-06-01 19:16:12] [nid : BV        ] 83 0
[2023-06-01 19:16:12] [PKT : BV        ] 00 01 02 00 00 53 00 5d ea 05 44 9d 86 04 e4 68 42
[2023-06-01 19:16:12] [new_id: BV        ] 1
[2023-06-01 19:16:12] [INFO: App       ] RX: 5d ea 05 44 9d 86 04 e4
[2023-06-01 19:16:13] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:13] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:13] [INFO: OSF-LOG   ] {2|ep-253 } RTTTTT|
[2023-06-01 19:16:13] [PKT : BV        ] 00 01 02 00 00 53 00 5d ea 05 44 9d 86 04 e4 68 42
[2023-06-01 19:16:14] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:14] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:14] [INFO: OSF-LOG   ] {2|ep-254 } RTTTTT|
[2023-06-01 19:16:14] [PKT : BV        ] 00 01 02 00 00 53 00 5d ea 05 44 9d 86 04 e4 68 42
[2023-06-01 19:16:15] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:15] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:15] [INFO: OSF-LOG   ] {2|ep-255 } RTTTTT|
[2023-06-01 19:16:15] [nid : BV        ] 84 0
[2023-06-01 19:16:15] [PKT : BV        ] 00 01 02 00 00 54 00 44 7e 12 51 08 c4 a5 25 96 7c
[2023-06-01 19:16:15] [new_id: BV        ] 1
[2023-06-01 19:16:15] [INFO: App       ] RX: 44 7e 12 51 08 c4 a5 25
[2023-06-01 19:16:16] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:16] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:16] [INFO: OSF-LOG   ] {2|ep-256 } RTTTTT|
[2023-06-01 19:16:16] [PKT : BV        ] 00 01 02 00 00 54 00 44 7e 12 51 08 c4 a5 25 96 7c
[2023-06-01 19:16:17] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:17] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:17] [INFO: OSF-LOG   ] {2|ep-257 } RTTTTT|
[2023-06-01 19:16:17] [PKT : BV        ] 00 01 02 00 00 54 00 44 7e 12 51 08 c4 a5 25 96 7c
[2023-06-01 19:16:18] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:18] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:18] [INFO: OSF-LOG   ] {2|ep-258 } CHRTTT|
[2023-06-01 19:16:18] [ERR : BV        ] 00 01 02 00 00 55 00 57 21 f5 68 d3 91 16 69 aa 46
[2023-06-01 19:16:18] [nid : BV        ] 85 0
[2023-06-01 19:16:18] [PKT : BV        ] 00 01 02 00 00 55 00 d7 21 f5 68 d3 91 96 69 aa 46
[2023-06-01 19:16:18] [new_id: BV        ] 1
[2023-06-01 19:16:18] [INFO: App       ] RX: d7 21 f5 68 d3 91 96 69
[2023-06-01 19:16:19] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:19] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:19] [INFO: OSF-LOG   ] {2|ep-259 } RTTTTT|
[2023-06-01 19:16:19] [PKT : BV        ] 00 01 02 00 00 55 00 d7 21 f5 68 d3 91 96 69 aa 46
[2023-06-01 19:16:20] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:20] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:20] [INFO: OSF-LOG   ] {2|ep-260 } RTTTTT|
[2023-06-01 19:16:20] [PKT : BV        ] 00 01 02 00 00 55 00 d7 21 f5 68 d3 91 96 69 aa 46
[2023-06-01 19:16:21] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:21] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:21] [INFO: OSF-LOG   ] {2|ep-261 } RTTTTT|
[2023-06-01 19:16:21] [nid : BV        ] 86 0
[2023-06-01 19:16:21] [PKT : BV        ] 00 01 02 00 00 56 00 28 2b e7 87 c9 e1 11 da e6 e1
[2023-06-01 19:16:21] [new_id: BV        ] 1
[2023-06-01 19:16:21] [INFO: App       ] RX: 28 2b e7 87 c9 e1 11 da
[2023-06-01 19:16:22] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:22] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:22] [INFO: OSF-LOG   ] {2|ep-262 } RTTTTT|
[2023-06-01 19:16:22] [PKT : BV        ] 00 01 02 00 00 56 00 28 2b e7 87 c9 e1 11 da e6 e1
[2023-06-01 19:16:23] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:23] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:23] [INFO: OSF-LOG   ] {2|ep-263 } RTTTTT|
[2023-06-01 19:16:23] [PKT : BV        ] 00 01 02 00 00 56 00 28 2b e7 87 c9 e1 11 da e6 e1
[2023-06-01 19:16:24] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:24] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:24] [INFO: OSF-LOG   ] {2|ep-264 } RTTTTT|
[2023-06-01 19:16:24] [nid : BV        ] 87 0
[2023-06-01 19:16:24] [PKT : BV        ] 00 01 02 00 00 57 00 ab 7f 21 49 e8 c1 9a 6c 84 98
[2023-06-01 19:16:24] [new_id: BV        ] 1
[2023-06-01 19:16:24] [INFO: App       ] RX: ab 7f 21 49 e8 c1 9a 6c
[2023-06-01 19:16:25] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:25] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:25] [INFO: OSF-LOG   ] {2|ep-265 } RTTTTT|
[2023-06-01 19:16:25] [PKT : BV        ] 00 01 02 00 00 57 00 ab 7f 21 49 e8 c1 9a 6c 84 98
[2023-06-01 19:16:26] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:26] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:26] [INFO: OSF-LOG   ] {2|ep-266 } RTTTTT|
[2023-06-01 19:16:26] [PKT : BV        ] 00 01 02 00 00 57 00 ab 7f 21 49 e8 c1 9a 6c 84 98
[2023-06-01 19:16:27] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:27] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:27] [INFO: OSF-LOG   ] {2|ep-267 } RTTTTT|
[2023-06-01 19:16:27] [nid : BV        ] 88 0
[2023-06-01 19:16:27] [PKT : BV        ] 00 01 02 00 00 58 00 08 5b 7a 5c 47 54 80 49 8c 8e
[2023-06-01 19:16:27] [new_id: BV        ] 1
[2023-06-01 19:16:27] [INFO: App       ] RX: 08 5b 7a 5c 47 54 80 49
[2023-06-01 19:16:28] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:28] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:28] [INFO: OSF-LOG   ] {2|ep-268 } RTTTTT|
[2023-06-01 19:16:28] [PKT : BV        ] 00 01 02 00 00 58 00 08 5b 7a 5c 47 54 80 49 8c 8e
[2023-06-01 19:16:29] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:29] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:29] [INFO: OSF-LOG   ] {2|ep-269 } RTTTTT|
[2023-06-01 19:16:29] [PKT : BV        ] 00 01 02 00 00 58 00 08 5b 7a 5c 47 54 80 49 8c 8e
[2023-06-01 19:16:30] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:30] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:30] [INFO: OSF-LOG   ] {2|ep-270 } RTTTTT|
[2023-06-01 19:16:30] [nid : BV        ] 89 0
[2023-06-01 19:16:30] [PKT : BV        ] 00 01 02 00 00 59 00 91 0b 47 6a a4 c6 82 b7 1a 53
[2023-06-01 19:16:30] [new_id: BV        ] 1
[2023-06-01 19:16:30] [INFO: App       ] RX: 91 0b 47 6a a4 c6 82 b7
[2023-06-01 19:16:31] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:31] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:31] [INFO: OSF-LOG   ] {2|ep-271 } RTTTTT|
[2023-06-01 19:16:31] [PKT : BV        ] 00 01 02 00 00 59 00 91 0b 47 6a a4 c6 82 b7 1a 53
[2023-06-01 19:16:32] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:32] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:32] [INFO: OSF-LOG   ] {2|ep-272 } RTTTTT|
[2023-06-01 19:16:32] [PKT : BV        ] 00 01 02 00 00 59 00 91 0b 47 6a a4 c6 82 b7 1a 53
[2023-06-01 19:16:33] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:33] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:33] [INFO: OSF-LOG   ] {2|ep-273 } RTTTTT|
[2023-06-01 19:16:33] [nid : BV        ] 90 0
[2023-06-01 19:16:33] [PKT : BV        ] 00 01 02 00 00 5a 00 6d 9e 58 71 ac 35 b7 66 15 72
[2023-06-01 19:16:33] [new_id: BV        ] 1
[2023-06-01 19:16:33] [INFO: App       ] RX: 6d 9e 58 71 ac 35 b7 66
[2023-06-01 19:16:34] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:34] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:34] [INFO: OSF-LOG   ] {2|ep-274 } RTTTTT|
[2023-06-01 19:16:34] [PKT : BV        ] 00 01 02 00 00 5a 00 6d 9e 58 71 ac 35 b7 66 15 72
[2023-06-01 19:16:35] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:35] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:35] [INFO: OSF-LOG   ] {2|ep-275 } RTTTTT|
[2023-06-01 19:16:35] [PKT : BV        ] 00 01 02 00 00 5a 00 6d 9e 58 71 ac 35 b7 66 15 72
[2023-06-01 19:16:36] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:36] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:36] [INFO: OSF-LOG   ] {2|ep-276 } RTTTTT|
[2023-06-01 19:16:36] [nid : BV        ] 91 0
[2023-06-01 19:16:36] [PKT : BV        ] 00 01 02 00 00 5b 00 70 7b 30 88 e5 7d 93 2d de c8
[2023-06-01 19:16:36] [new_id: BV        ] 1
[2023-06-01 19:16:36] [INFO: App       ] RX: 70 7b 30 88 e5 7d 93 2d
[2023-06-01 19:16:37] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:37] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:37] [INFO: OSF-LOG   ] {2|ep-277 } CHRTTT|
[2023-06-01 19:16:37] [ERR : BV        ] 00 04 10 00 00 6e 25 df 1b 20 1f 3c f1 c6 b0 66 26
[2023-06-01 19:16:37] [PKT : BV        ] 00 01 02 00 00 5b 00 70 7b 30 88 e5 7d 93 2d de c8
[2023-06-01 19:16:38] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:38] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:38] [INFO: OSF-LOG   ] {2|ep-278 } RTTTTT|
[2023-06-01 19:16:38] [PKT : BV        ] 00 01 02 00 00 5b 00 70 7b 30 88 e5 7d 93 2d de c8
[2023-06-01 19:16:39] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:39] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:39] [INFO: OSF-LOG   ] {2|ep-279 } RTTTTT|
[2023-06-01 19:16:39] [nid : BV        ] 92 0
[2023-06-01 19:16:39] [PKT : BV        ] 00 01 02 00 00 5c 00 a4 f0 6e 1b 57 04 2a 3a 76 a9
[2023-06-01 19:16:39] [new_id: BV        ] 1
[2023-06-01 19:16:39] [INFO: App       ] RX: a4 f0 6e 1b 57 04 2a 3a
[2023-06-01 19:16:40] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:40] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:40] [INFO: OSF-LOG   ] {2|ep-280 } RTTTTT|
[2023-06-01 19:16:40] [PKT : BV        ] 00 01 02 00 00 5c 00 a4 f0 6e 1b 57 04 2a 3a 76 a9
[2023-06-01 19:16:41] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:41] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:41] [INFO: OSF-LOG   ] {2|ep-281 } RTTTTT|
[2023-06-01 19:16:41] [PKT : BV        ] 00 01 02 00 00 5c 00 a4 f0 6e 1b 57 04 2a 3a 76 a9
[2023-06-01 19:16:42] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:42] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:42] [INFO: OSF-LOG   ] {2|ep-282 } RTTTTT|
[2023-06-01 19:16:42] [nid : BV        ] 93 0
[2023-06-01 19:16:42] [PKT : BV        ] 00 01 02 00 00 5d 00 86 ac 5d 8b d3 65 99 b3 8a bd
[2023-06-01 19:16:42] [new_id: BV        ] 1
[2023-06-01 19:16:42] [INFO: App       ] RX: 86 ac 5d 8b d3 65 99 b3
[2023-06-01 19:16:43] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:43] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:43] [INFO: OSF-LOG   ] {2|ep-283 } RTTTTT|
[2023-06-01 19:16:43] [PKT : BV        ] 00 01 02 00 00 5d 00 86 ac 5d 8b d3 65 99 b3 8a bd
[2023-06-01 19:16:44] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:44] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:44] [INFO: OSF-LOG   ] {2|ep-284 } RTTTTT|
[2023-06-01 19:16:44] [PKT : BV        ] 00 01 02 00 00 5d 00 86 ac 5d 8b d3 65 99 b3 8a bd
[2023-06-01 19:16:45] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:45] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:45] [INFO: OSF-LOG   ] {2|ep-285 } RTTTTT|
[2023-06-01 19:16:45] [nid : BV        ] 94 0
[2023-06-01 19:16:45] [PKT : BV        ] 00 01 02 00 00 5e 00 ea 29 be 4e 02 19 a7 c7 74 7c
[2023-06-01 19:16:45] [new_id: BV        ] 1
[2023-06-01 19:16:45] [INFO: App       ] RX: ea 29 be 4e 02 19 a7 c7
[2023-06-01 19:16:46] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:46] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:46] [INFO: OSF-LOG   ] {2|ep-286 } RTTTTT|
[2023-06-01 19:16:46] [PKT : BV        ] 00 01 02 00 00 5e 00 ea 29 be 4e 02 19 a7 c7 74 7c
[2023-06-01 19:16:47] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:47] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:47] [INFO: OSF-LOG   ] {2|ep-287 } RTTTTT|
[2023-06-01 19:16:47] [PKT : BV        ] 00 01 02 00 00 5e 00 ea 29 be 4e 02 19 a7 c7 74 7c
[2023-06-01 19:16:48] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:48] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:48] [INFO: OSF-LOG   ] {2|ep-288 } RTTTTT|
[2023-06-01 19:16:48] [nid : BV        ] 95 0
[2023-06-01 19:16:48] [PKT : BV        ] 00 01 02 00 00 5f 00 9d 0c b9 72 0a 0a 93 28 90 66
[2023-06-01 19:16:48] [new_id: BV        ] 1
[2023-06-01 19:16:48] [INFO: App       ] RX: 9d 0c b9 72 0a 0a 93 28
[2023-06-01 19:16:49] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:49] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:49] [INFO: OSF-LOG   ] {2|ep-289 } RTTTTT|
[2023-06-01 19:16:49] [PKT : BV        ] 00 01 02 00 00 5f 00 9d 0c b9 72 0a 0a 93 28 90 66
[2023-06-01 19:16:50] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:50] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:50] [INFO: OSF-LOG   ] {2|ep-290 } RTTTTT|
[2023-06-01 19:16:50] [PKT : BV        ] 00 01 02 00 00 5f 00 9d 0c b9 72 0a 0a 93 28 90 66
[2023-06-01 19:16:51] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:51] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:51] [INFO: OSF-LOG   ] {2|ep-291 } RTTTTT|
[2023-06-01 19:16:51] [nid : BV        ] 96 0
[2023-06-01 19:16:51] [PKT : BV        ] 00 01 02 00 00 60 00 a4 6b 08 94 f6 2d ad 22 4d 34
[2023-06-01 19:16:51] [new_id: BV        ] 1
[2023-06-01 19:16:51] [INFO: App       ] RX: a4 6b 08 94 f6 2d ad 22
[2023-06-01 19:16:52] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:52] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:52] [INFO: OSF-LOG   ] {2|ep-292 } RTTTTT|
[2023-06-01 19:16:52] [PKT : BV        ] 00 01 02 00 00 60 00 a4 6b 08 94 f6 2d ad 22 4d 34
[2023-06-01 19:16:53] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:53] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:53] [INFO: OSF-LOG   ] {2|ep-293 } RTTTTT|
[2023-06-01 19:16:53] [PKT : BV        ] 00 01 02 00 00 60 00 a4 6b 08 94 f6 2d ad 22 4d 34
[2023-06-01 19:16:54] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:54] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:54] [INFO: OSF-LOG   ] {2|ep-294 } RTTTTT|
[2023-06-01 19:16:54] [nid : BV        ] 97 0
[2023-06-01 19:16:54] [PKT : BV        ] 00 01 02 00 00 61 00 09 57 89 73 80 4f bb 26 8d 34
[2023-06-01 19:16:54] [new_id: BV        ] 1
[2023-06-01 19:16:54] [INFO: App       ] RX: 09 57 89 73 80 4f bb 26
[2023-06-01 19:16:55] [INFO: OSF       ] ROUND END
[2023-06-01 19:16:55] [INFO: OSF       ] ROUND START
[2023-06-01 19:16:55] [INFO: OSF-LOG   ] {2|ep-295 } RTTTTT|
